8,16,32,64,128
5
6456,33848,60344,87736,115256,141880,168760,196024,222776,250040
6640,34032,60528,87664,114672,142064,168944,195440,222960,250224
7392,34784,61280,88416,114912,142048,169184,195808,222944,250080
10432,36800,63168,90048,117440,144192,170176,196544,223040,249664
22656,48000,73216,98432,123520,148864,174080,199296,224128,249728
0.03081093613806415,0.023138082100540934,0.021997482007452076,0.02095345147869812,0.021431465909907663,0.021131913803914135,0.021517305546037598,0.021277760743471562,0.021489966131160994,0.02162919509256721
0.023437199774461338,0.019244825911672668,0.01787890980662284,0.017102194247730938,0.01714181798609564,0.017360736866308506,0.01724740439474913,0.017654576441737024,0.01777215053432511,0.017830033012416525
0.020966774666675108,0.015489714050308545,0.014928549854109968,0.01450351716865725,0.014451001963286275,0.01462351704317177,0.014641289635188034,0.014753375377729739,0.014809872184865758,0.015064673321750436
0.020931099430457848,0.01573983478318889,0.015072868696492865,0.014914116555439385,0.014692573930578793,0.014852105158037499,0.014839745298788126,0.015098898106023386,0.015176538455805884,0.015253358798313164
0.02105036165425151,0.015671086425908573,0.015052557791421827,0.01470670883968182,0.014647106889136232,0.014581618474623402,0.014705523781855995,0.014930729549189116,0.01495072332909842,0.015130954397853077
