8,16,32,64,128
5
6456,33848,60344,87736,115256,141880,168760,196024,222776,250040
6640,34032,60528,87664,114672,142064,168944,195440,222960,250224
7392,34784,61280,88416,114912,142048,169184,195808,222944,250080
10432,36800,63168,90048,117440,144192,170176,196544,223040,249664
22656,48000,73216,98432,123520,148864,174080,199296,224128,249728
0.02262221795946966,0.016774811075720084,0.016226260136630668,0.015409808639800838,0.015159897349872931,0.015070351770563846,0.01488469170551808,0.014843323367985483,0.014985127028694095,0.015033424460432914
0.019535948954064228,0.01569735859044955,0.015052261096272274,0.01458474233815795,0.014365792820670183,0.014325280369479257,0.014204711988309544,0.014324233868849404,0.014289062734921693,0.014355503190708403
0.018143180095818282,0.014925308480603047,0.014412631130792171,0.014164759678314534,0.014074946941569052,0.013950099701142459,0.013931155793034845,0.01386585757983216,0.014028493381135801,0.014052164554063572
0.01688431435119187,0.014935893057606715,0.01440090731821899,0.014174727417348449,0.014046200593086911,0.013930793361885109,0.01384639299263834,0.013937494934506222,0.013920634613693883,0.013904627412900999
0.015247420604123478,0.014512199589323503,0.014245919196863088,0.014142599174306412,0.01402216468824806,0.013854218350876909,0.01393762491796436,0.013912410823555014,0.013864792791836167,0.01383725640178702
