100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
5,6,7,8,9,10,11,12,13,14
0.023009858245016265,0.018659344418817447,0.018184088525595114,0.018219552733451667,0.01834503788431246,0.01832588157693982,0.018215743434010924,0.018135936712573235,0.018212718683109096,0.01827936329279175,0.018163307064764257,0.018231372782262285,0.01831703159382951,0.01830146129204731,0.018268738287383485,0.01815359721788829,0.01822579564599333,0.018283943033611236,0.018212861066077897,0.01821102851048304
0.022549008811364055,0.014699800669590927,0.013206570160346796,0.013138244137060318,0.013005887779984423,0.013067435830423253,0.013020144260361601,0.013066240353602217,0.013059184122328659,0.013050368615858449,0.013062531655460067,0.01309382966206286,0.013070519190070785,0.013074792003028602,0.012996270838775269,0.012957754663683185,0.013042603609113504,0.013011541548956541,0.013054507852336632,0.01299441616155924
0.022242355524584728,0.0146904590970499,0.012873032616750782,0.011908875668920394,0.011666363049526875,0.011576902501876964,0.01153556240760326,0.011539543913389879,0.011501311300662865,0.011431426642704415,0.011494716268366463,0.011477476308321407,0.011551996298940775,0.01153284501085828,0.011484222691533524,0.011486190355413293,0.011494213466299918,0.011500686110251242,0.011525583709926799,0.011453955893305067
0.022288286545706963,0.014675978544485813,0.012631657290497339,0.01197997918866208,0.011705614786160567,0.01154761945172127,0.011364335032145467,0.011362973696686245,0.011240612518435267,0.011256031756582052,0.0112499761349558,0.011197039347315418,0.011209523134446757,0.011222989037680363,0.011190776044365008,0.011181247616294812,0.01117474500565234,0.011138629833751102,0.011193973238928599,0.011095679761841332
0.022307237492380096,0.01460035070126773,0.012653148855645266,0.011904703265201813,0.01163078581214159,0.011477534335632048,0.011376666386973464,0.011350121093182126,0.011279351454406675,0.011214967305209992,0.011248836421394471,0.011275738336599245,0.011368914504401494,0.011361025589488377,0.011388503016635892,0.011335114000197221,0.011411313139512725,0.011339046304257585,0.011338268140518361,0.011355738693040868
0.02237076806757079,0.014594950014871795,0.012562823199334473,0.011978701013844573,0.011701175648037524,0.011454885394150013,0.011368511314752479,0.011299522350873146,0.011276740621490762,0.011315662965137013,0.011296623109804435,0.011306761397960625,0.011364958484070344,0.011304636944743755,0.011310957449142064,0.011392282397238905,0.011397540883935,0.01134514192328601,0.011381183676627174,0.011361850656452349
0.022192602950844645,0.014598300114484545,0.012637210521270679,0.011932678634097405,0.011659966047435924,0.011421229185426159,0.011364593831458745,0.01136352537840388,0.011347503870100332,0.011329888577488713,0.011371695593818426,0.011299233814635594,0.011417817203831636,0.011360583862572177,0.01133413983561774,0.011350337920493166,0.011414361978370388,0.011481432519272047,0.011440896536980705,0.011408845919454699
0.0223379305843914,0.014586065675830782,0.012632810143504817,0.012007873658152939,0.011641529454023192,0.011450789493350867,0.01131217687498966,0.011302855052444431,0.011280386038316135,0.01126153752910267,0.011289631909079233,0.011364951103870258,0.011407632336093623,0.011316624313095148,0.011358673055729983,0.01141554225506035,0.011386940074664098,0.011420639993024534,0.011397369616961736,0.011444934870425982
0.022384949067013313,0.014560031467092498,0.012610597079444202,0.011956696969487956,0.011692311019647326,0.011449391017459645,0.011414340110477055,0.011312509083421095,0.011298942334433328,0.011255897672868831,0.01129411933339089,0.011346773858930001,0.011360017994630423,0.011378168860342857,0.011334553490578787,0.01135338994993271,0.011371004125426612,0.011396884425853848,0.011402027893395063,0.011440741824271808
0.02225861208413101,0.014591759065356823,0.012632620269155057,0.011984672123373227,0.011637938626963374,0.011476512029949605,0.011372990212201665,0.01135267646543179,0.011288900144207387,0.011295823880871133,0.011335913928710573,0.011289458825374049,0.011361059060467943,0.011363844681818988,0.011416113259341061,0.011421712645660166,0.011431629244073928,0.01144222955693315,0.011388113011988308,0.011487031283547236
