2,0.22959916256186375
3,0.12254380092942627
4,0.060776610663612826
5,0.04781000047770102
6,0.023414664598067233
7,0.011702511833539183
8,0.00598125960899956
9,0.005887629522452809
10,0.004927869527332537
11,0.00479343872861125
12,0.0047760749829753
13,0.004778773225976759
14,0.004775704300484891
