100,200,300,400,500,600,700,800,900,1000
0.01463057220007613,0.10015703179960837,0.44774052540051346
0.05619781259974843,0.05623591960011254,0.5288957048001975
0.12997714600023755,0.15544333079997158,0.8081287637998684
0.22788041459989472,0.11232852039993305,1.0572449507999409
0.35867095640005575,0.14679372040009184,1.1236592748000476
0.5203448394000588,0.2858204348000072,1.5245927499998289
0.690995063599803,0.33500028959988415,2.5691281763998632
0.9349045045999447,0.4104354360000798,2.7533069746001275
1.1563158335997286,0.4268275162003192,2.955059128999892
1.4346925881998687,0.5026513450000494,3.0819478602001253
