4,8,16,32,n/16
5
7232,34176,60992,88128,115008,142208,169024,195776,223040,250048
10432,36800,63168,90048,117440,144192,170176,196544,223040,249664
16832,42944,68544,94912,120768,145856,172224,198080,223168,249280
29632,53696,79296,102336,127936,151488,177088,200128,226240,250816
6432,13536,25776,42432,64032,90720,120960,165632,205184,252032
0.02399155591224366,0.015950088519764528,0.015050499584259676,0.014728798610612631,0.01475669804899216,0.014848854347860718,0.014932111898660469,0.015107899725197816,0.015301516604543344,0.015463815952529977
0.021217009855287804,0.015671525047806265,0.01510536295246285,0.014874103955110395,0.014645055783989726,0.01482152406200286,0.014823073342736356,0.015132597319407273,0.015182990573618509,0.015393656597655044
0.019134717999944695,0.0158608751041739,0.014989909199669213,0.014959583340134178,0.014680888672910527,0.014888796965890608,0.014813420105391436,0.014915205399660523,0.015257759888090102,0.015295315673480964
0.017679085226837483,0.015735594297864718,0.015286538143664619,0.015199712729707915,0.014835256618686685,0.01479720679482847,0.014965430365830978,0.01510323728855963,0.014907692003244738,0.014855602693992307
0.025281091782259735,0.018473838453853975,0.016827962775281112,0.015771127063630992,0.015044927434996502,0.014832709701930324,0.0148222018949269,0.014749198093571605,0.015024981791786402,0.015242446158575921
