4,8,16,32,n/16
5
4192,21472,38880,56288,73696,91552,108768,126240,143456,160992
7392,28000,48352,69600,89696,110560,131296,152544,172512,192992
13792,40416,68576,94688,121568,149728,175840,202720,229856,256480
26592,51680,78304,103392,128992,155104,179168,207840,230880,256992
3392,10496,22736,39392,60992,87680,117920,162592,202144,248992
0.03903128610654696,0.02443645146370897,0.02207816634784157,0.021414062284124628,0.020779445021062274,0.021125327456273813,0.021103887633066983,0.02087703896107644,0.020564275806524604,0.020475707156228762
0.028353856737088845,0.025113616033394053,0.02217069324303744,0.02107399191441457,0.021065932088352446,0.021068150510983746,0.020873474778601114,0.020474473250375443,0.020604084897299195,0.02057943897760291
0.025335562320438272,0.02437721303359829,0.022277843717054317,0.020602604580771032,0.02076537502077891,0.020552241461539864,0.02081187513778242,0.02079627797304099,0.020887239737928498,0.020636183149791085
0.02374316081368854,0.02276566785179128,0.022569275823573227,0.022491934287970854,0.02176039303113997,0.020828512671148585,0.020644483861061592,0.020494099330669112,0.020191615922044073,0.01995506440095977
0.04652519527258514,0.029449293680533027,0.02704311475487013,0.024415973258051893,0.023235319075699437,0.02141212583791121,0.02080498284470697,0.020426490305602656,0.02031543327678192,0.020096018764745746
