4,8,16,32,n/16
5
7232,34176,60992,88128,115008,142208,169024,195776,223040,250048
10432,36800,63168,90048,117440,144192,170176,196544,223040,249664
16832,42944,68544,94912,120768,145856,172224,198080,223168,249280
29632,53696,79296,102336,127936,151488,177088,200128,226240,250816
6432,13536,25776,42432,64032,90720,120960,165632,205184,252032
0.019934207122210345,0.01379542599314709,0.013479144208658894,0.013378359204017073,0.01333000659031043,0.013326627464328932,0.01337360804236364,0.013382076990862832,0.013390896010794587,0.013398809236177712
0.01739729234613832,0.013740579354024956,0.01350735238744723,0.013413402402916308,0.013326720346420776,0.013384989750832516,0.013351150293916316,0.013400371094511924,0.013417505652839773,0.013430074605325899
0.015582596191824836,0.013755055520107692,0.013498575843082358,0.013411594918808346,0.013425731365321117,0.013403557472750011,0.01339676336992889,0.013486244466338112,0.013403552862448497,0.013420950375604158
0.014555611736158,0.013673575532550223,0.013613901912755712,0.013476491910646001,0.01348522221665244,0.013389031695362269,0.013545667481740003,0.01350988563177651,0.01344074194841834,0.01345804218938155
0.02139155649095619,0.015237840442160509,0.01414793985778002,0.013836258947795095,0.013535330986542273,0.013450234361752736,0.013419725606035715,0.013352034859631906,0.01347918448223903,0.013596393396463216
