64,128,256,512,n
5
7232,34176,60992,88128,115008,142208,169024,195776,223040,250048
10432,36800,63168,90048,117440,144192,170176,196544,223040,249664
16832,42944,68544,94912,120768,145856,172224,198080,223168,249280
29632,53696,79296,102336,127936,151488,177088,200128,226240,250816
6532,13833,26833,44032,66532,94633,125136,167248,205633,254032
0.01635538497888422,0.013626508582208582,0.013350281091352346,0.013299820764942068,0.013269351926244321,0.013214059245065066,0.013214103638682279,0.013188872396472708,0.013169862810823768,0.013193834654360668
0.015295868224536198,0.013586485826822195,0.013378715121226625,0.013334901982371392,0.013245806393520784,0.013228434721134254,0.01322990622959302,0.013245463104547363,0.013191457485528933,0.013159671500936485
0.014686303740321604,0.013539575116724554,0.01337443272064996,0.013327793594707975,0.01326405242048033,0.013227587145544492,0.013230010422300726,0.01324757533221434,0.013206829390359673,0.01323607952835757
0.013938159737554481,0.013482306105069728,0.0133436683395581,0.013305669946745771,0.01330062064061881,0.013253023831912333,0.01329346267348772,0.013246817865370308,0.01322743300808334,0.013262039654294275
0.016673033806337834,0.014554985304164766,0.01386818687244341,0.013603528381838384,0.013344088543699374,0.013318949394142274,0.01330647535105882,0.013228677907752295,0.013243049247819388,0.013247141296690954
