armadillo,bunny,happy_buddha,dragon
4
1670,8430,17672,40450,107532,158402,258102
3302,9942,27112,76000,144192,207760,364566
1670,5642,22432,54706,110822,168880,294782
2462,9942,21550,61906,126600,208670,344370
0.0393625866816785,0.021876703815483782,0.021390943784310668,0.019893293325827635,0.018752529559989614,0.019377732412618785,0.021942908557668426
0.023437846627838405,0.0204851278089896,0.017424187168393564,0.015273458398254322,0.01455336691561578,0.014677875012990026,0.01493440564039138
0.0445188953520897,0.03490372847114335,0.028899734932447168,0.02716854478895467,0.02519452885777712,0.024540628862413705,0.025190624489264235
0.03960451984028438,0.02829888934621517,0.02639004116723311,0.02381505600731445,0.025228874579285028,0.025303904659366654,0.025803429444209186
