2450,0.6636958479999748,0.020877317154336966
9702,1.2855050020000363,0.015214485254586987
22650,2.6716529169999603,0.014011657247921073
39800,4.294228113000031,0.013527665189210777
62250,4.251036373000034,0.013294647383866987
90300,4.784779546000095,0.013175636372537826
120756,2.874748339000007,0.013154986760548042
162812,3.7784829700000273,0.013112798503634657
201152,4.015612916999999,0.01308199885373841
249500,4.026382159000036,0.013109442174534087
2450,0.493600841999978,0.02093440939069588
9702,0.6476771129999861,0.015247327548286005
22650,0.9948448730000337,0.014066794800225697
39800,1.4212710609999704,0.013545069571914994
62250,1.819523299000025,0.013279360599558606
90300,1.7885000719999198,0.013176360854295261
120756,2.773193071000037,0.013211872347485533
162812,3.869577671000002,0.013117557185894317
201152,3.895095332999972,0.013105500146175675
249500,4.0329945610000095,0.013123007259020061
2450,0.42159953300006237,0.02092762981580501
9702,0.6294457829999374,0.015257812148422631
22650,0.8206788620000225,0.014039256646627245
39800,1.3456086549999782,0.013522555729336777
62250,1.6565736580000703,0.013290655950238796
90300,1.540989886000034,0.013143424318448133
120756,2.6673020709999946,0.013122448996219909
162812,3.630269387999988,0.013126614486266584
201152,3.8664795659999527,0.01311185671348522
249500,4.15127441300001,0.013096889225995022
