100,0.04119845228002551
200,0.020176393054208465
300,0.01465634339458622
400,0.009977802439345831
500,0.009724526348106041
600,0.00962732336087615
700,0.007814012385557439
800,0.005212702515008636
900,0.004979401246861744
1000,0.00488257909908499
