100,0.02844190424199204
200,0.014922043979046635
300,0.012766190778069585
400,0.007411630162014959
500,0.007094730334787301
600,0.007039572124735495
700,0.007003424339103245
800,0.006993443525834395
900,0.006980820435624648
1000,0.00696278619652029
