2450,0.4421136839991959,0.03412475577305631
9702,0.6866634779999004,0.02336992448609712
22650,1.187738492999415,0.020605375822736926
39800,1.2707188090007548,0.019156269977764553
62250,1.7851638800002547,0.018223658937416953
90300,2.3364047020004364,0.017755886175338423
120756,3.3853167019988177,0.017273311565367884
162812,3.5027164820003236,0.017039143760183284
201152,4.302196344000549,0.016957959762414928
249500,3.577663729000051,0.016802562615201994
2450,0.43151374499939266,0.034158446173604584
9702,0.723859204999826,0.023290828895657006
22650,1.5465564170008292,0.02060708672184614
39800,1.4323480109997035,0.01917286929553267
62250,1.6670738169996184,0.01823089364728288
90300,2.736310278998644,0.017739710777809392
120756,3.471829206999246,0.017304735814646324
162812,3.0766318169989972,0.01703933888122879
201152,4.592302678000124,0.016904540335924173
249500,3.7394189829992683,0.016785422167747727
2450,0.4507313769991015,0.03432119713847298
9702,0.7247286370002257,0.023318559233089113
22650,1.4673482239995792,0.020543123890951136
39800,1.2622287039994262,0.019180740270558307
62250,1.903031240000928,0.018231695649168066
90300,2.2050524200003565,0.017771623768066493
120756,3.3804676299987477,0.017272971486775313
162812,3.128555150999091,0.017063057464481078
201152,4.083975368999745,0.0168834731411921
249500,3.7620825440008048,0.0168122665134239
